"use_type_path";"attribute_name";"value_name";"external_id"
"Farming/Cereals/CEBADA";"Short-cycle forestry";"NO";"ter_attr_cultivo_5_shortcycle_forestry_val"
"Farming/Cereals/CEBADA";"Woody";"NO";"ter_attr_cultivo_5_woody_val"
"Farming/Cereals/CEBADA";"Cropland";"SI";"ter_attr_cultivo_5_cropland_val"
"Farming/Cereals/CEBADA";"Permanent crops";"NO";"ter_attr_cultivo_5_permanent_crops_val"
"Farming/Cereals/CEBADA";"Permanent pasture";"NO";"ter_attr_cultivo_5_permanent_pasture_val"
"Farming/Cereals/CEBADA";"Forest";"NO";"ter_attr_cultivo_5_forest_val"
"Farming/Cereals/CEBADA";"Legumes";"NO";"ter_attr_cultivo_5_legumes_val"
"Farming/Cereals/CEBADA";"Unharvested zone cereals legumes oilseeds";"SI";"ter_attr_cultivo_5_unharvested_zone_cereals_legumes_oilseed_val"
"Farming/Cereals/CEBADA";"Integrated";"SI";"ter_attr_cultivo_5_integrated_val"
"Farming/Cereals/CENTENO";"Latin";"Secale cereale";"ter_attr_cultivo_6_latin_val"
"Farming/Cereals/CENTENO";"EPPO";"SECCE";"ter_attr_cultivo_6_eppo_val"
"Farming/Cereals/CENTENO";"C. UPOV";"SECAL_CER";"ter_attr_cultivo_6_c_upov_val"
"Farming/Cereals/CENTENO";"Horticultural";"NO";"ter_attr_cultivo_6_horticultural_val"
"Farming/Cereals/CENTENO";"Energetic";"SI";"ter_attr_cultivo_6_energetic_val"
"Farming/Cereals/CENTENO";"Fruit tree";"NO";"ter_attr_cultivo_6_fruit_tree_val"
"Farming/Cereals/CENTENO";"Shell fruits";"NO";"ter_attr_cultivo_6_shell_fruits_val"
"Farming/Cereals/CENTENO";"Aromatic condiment medicinal";"NO";"ter_attr_cultivo_6_aromatic_condiment_medicinal_val"
"Farming/Cereals/CENTENO";"Direct sowing";"SI";"ter_attr_cultivo_6_direct_sowing_val"
"Farming/Cereals/CENTENO";"Improving species";"NO";"ter_attr_cultivo_6_improving_species_val"
"Farming/Cereals/CENTENO";"Short-cycle forestry";"NO";"ter_attr_cultivo_6_shortcycle_forestry_val"
"Farming/Cereals/CENTENO";"Woody";"NO";"ter_attr_cultivo_6_woody_val"
"Farming/Cereals/CENTENO";"Cropland";"SI";"ter_attr_cultivo_6_cropland_val"
"Farming/Cereals/CENTENO";"Permanent crops";"NO";"ter_attr_cultivo_6_permanent_crops_val"
"Farming/Cereals/CENTENO";"Permanent pasture";"NO";"ter_attr_cultivo_6_permanent_pasture_val"
"Farming/Cereals/CENTENO";"Forest";"NO";"ter_attr_cultivo_6_forest_val"
"Farming/Cereals/CENTENO";"Legumes";"NO";"ter_attr_cultivo_6_legumes_val"
"Farming/Cereals/CENTENO";"Unharvested zone cereals legumes oilseeds";"SI";"ter_attr_cultivo_6_unharvested_zone_cereals_legumes_oilseed_val"
"Farming/Cereals/CENTENO";"Integrated";"SI";"ter_attr_cultivo_6_integrated_val"
"Farming/Cereals/SORGO";"Latin";"Sorghum bicolor";"ter_attr_cultivo_7_latin_val"
"Farming/Cereals/SORGO";"EPPO";"SORVU";"ter_attr_cultivo_7_eppo_val"
"Farming/Cereals/SORGO";"C. UPOV";"SRGHM_BIC_BIC";"ter_attr_cultivo_7_c_upov_val"
"Farming/Cereals/SORGO";"Horticultural";"NO";"ter_attr_cultivo_7_horticultural_val"
"Farming/Cereals/SORGO";"Energetic";"SI";"ter_attr_cultivo_7_energetic_val"
"Farming/Cereals/SORGO";"Fruit tree";"NO";"ter_attr_cultivo_7_fruit_tree_val"
"Farming/Cereals/SORGO";"Shell fruits";"NO";"ter_attr_cultivo_7_shell_fruits_val"
"Farming/Cereals/SORGO";"Aromatic condiment medicinal";"NO";"ter_attr_cultivo_7_aromatic_condiment_medicinal_val"
"Farming/Cereals/SORGO";"Direct sowing";"SI";"ter_attr_cultivo_7_direct_sowing_val"
"Farming/Cereals/SORGO";"Improving species";"NO";"ter_attr_cultivo_7_improving_species_val"
"Farming/Cereals/SORGO";"Short-cycle forestry";"NO";"ter_attr_cultivo_7_shortcycle_forestry_val"
"Farming/Cereals/SORGO";"Woody";"NO";"ter_attr_cultivo_7_woody_val"
"Farming/Cereals/SORGO";"Cropland";"SI";"ter_attr_cultivo_7_cropland_val"
"Farming/Cereals/SORGO";"Permanent crops";"NO";"ter_attr_cultivo_7_permanent_crops_val"
"Farming/Cereals/SORGO";"Permanent pasture";"NO";"ter_attr_cultivo_7_permanent_pasture_val"
"Farming/Cereals/SORGO";"Forest";"NO";"ter_attr_cultivo_7_forest_val"
"Farming/Cereals/SORGO";"Legumes";"NO";"ter_attr_cultivo_7_legumes_val"
"Farming/Cereals/SORGO";"Unharvested zone cereals legumes oilseeds";"SI";"ter_attr_cultivo_7_unharvested_zone_cereals_legumes_oilseed_val"
"Farming/Cereals/SORGO";"Integrated";"SI";"ter_attr_cultivo_7_integrated_val"
"Farming/Cereals/AVENA";"Latin";"Avena sativa";"ter_attr_cultivo_8_latin_val"
"Farming/Cereals/AVENA";"EPPO";"AVESA";"ter_attr_cultivo_8_eppo_val"
"Farming/Cereals/AVENA";"C. UPOV";"AVENA_SAT";"ter_attr_cultivo_8_c_upov_val"
"Farming/Cereals/AVENA";"Horticultural";"NO";"ter_attr_cultivo_8_horticultural_val"
"Farming/Cereals/AVENA";"Energetic";"SI";"ter_attr_cultivo_8_energetic_val"
"Farming/Cereals/AVENA";"Fruit tree";"NO";"ter_attr_cultivo_8_fruit_tree_val"
"Farming/Cereals/AVENA";"Shell fruits";"NO";"ter_attr_cultivo_8_shell_fruits_val"
"Farming/Cereals/AVENA";"Aromatic condiment medicinal";"NO";"ter_attr_cultivo_8_aromatic_condiment_medicinal_val"
"Farming/Cereals/AVENA";"Direct sowing";"SI";"ter_attr_cultivo_8_direct_sowing_val"
"Farming/Cereals/AVENA";"Improving species";"NO";"ter_attr_cultivo_8_improving_species_val"
"Farming/Cereals/AVENA";"Short-cycle forestry";"NO";"ter_attr_cultivo_8_shortcycle_forestry_val"
"Farming/Cereals/AVENA";"Woody";"NO";"ter_attr_cultivo_8_woody_val"
"Farming/Cereals/AVENA";"Cropland";"SI";"ter_attr_cultivo_8_cropland_val"
"Farming/Cereals/AVENA";"Permanent crops";"NO";"ter_attr_cultivo_8_permanent_crops_val"
"Farming/Cereals/AVENA";"Permanent pasture";"NO";"ter_attr_cultivo_8_permanent_pasture_val"
"Farming/Cereals/AVENA";"Forest";"NO";"ter_attr_cultivo_8_forest_val"
"Farming/Cereals/AVENA";"Legumes";"NO";"ter_attr_cultivo_8_legumes_val"
"Farming/Cereals/AVENA";"Unharvested zone cereals legumes oilseeds";"SI";"ter_attr_cultivo_8_unharvested_zone_cereals_legumes_oilseed_val"
"Farming/Cereals/AVENA";"Integrated";"SI";"ter_attr_cultivo_8_integrated_val"
"Farming/Other/ALFORFÓN";"Latin";"Fagopyrum esculentum";"ter_attr_cultivo_9_latin_val"
"Farming/Other/ALFORFÓN";"EPPO";"FAGES";"ter_attr_cultivo_9_eppo_val"
"Farming/Other/ALFORFÓN";"C. UPOV";"FAGOP_ESC";"ter_attr_cultivo_9_c_upov_val"
"Farming/Other/ALFORFÓN";"Horticultural";"NO";"ter_attr_cultivo_9_horticultural_val"
"Farming/Other/ALFORFÓN";"Energetic";"NO";"ter_attr_cultivo_9_energetic_val"
"Farming/Other/ALFORFÓN";"Fruit tree";"NO";"ter_attr_cultivo_9_fruit_tree_val"
"Farming/Other/ALFORFÓN";"Shell fruits";"NO";"ter_attr_cultivo_9_shell_fruits_val"
"Farming/Other/ALFORFÓN";"Aromatic condiment medicinal";"NO";"ter_attr_cultivo_9_aromatic_condiment_medicinal_val"
"Farming/Other/ALFORFÓN";"Direct sowing";"SI";"ter_attr_cultivo_9_direct_sowing_val"
"Farming/Other/ALFORFÓN";"Improving species";"NO";"ter_attr_cultivo_9_improving_species_val"
"Farming/Other/ALFORFÓN";"Short-cycle forestry";"NO";"ter_attr_cultivo_9_shortcycle_forestry_val"
"Farming/Other/ALFORFÓN";"Woody";"NO";"ter_attr_cultivo_9_woody_val"
"Farming/Other/ALFORFÓN";"Cropland";"SI";"ter_attr_cultivo_9_cropland_val"
"Farming/Other/ALFORFÓN";"Permanent crops";"NO";"ter_attr_cultivo_9_permanent_crops_val"
"Farming/Other/ALFORFÓN";"Permanent pasture";"NO";"ter_attr_cultivo_9_permanent_pasture_val"
"Farming/Other/ALFORFÓN";"Forest";"NO";"ter_attr_cultivo_9_forest_val"
"Farming/Other/ALFORFÓN";"Legumes";"NO";"ter_attr_cultivo_9_legumes_val"
"Farming/Other/ALFORFÓN";"Unharvested zone cereals legumes oilseeds";"SI";"ter_attr_cultivo_9_unharvested_zone_cereals_legumes_oilseed_val"
"Farming/Other/ALFORFÓN";"Integrated";"SI";"ter_attr_cultivo_9_integrated_val"
"Farming/Cereals/MIJO";"Latin";"Panicum miliaceum";"ter_attr_cultivo_10_latin_val"
"Farming/Cereals/MIJO";"EPPO";"PANMI";"ter_attr_cultivo_10_eppo_val"
"Farming/Cereals/MIJO";"C. UPOV";"PANIC_MIL";"ter_attr_cultivo_10_c_upov_val"
"Farming/Cereals/MIJO";"Horticultural";"NO";"ter_attr_cultivo_10_horticultural_val"
"Farming/Cereals/MIJO";"Energetic";"NO";"ter_attr_cultivo_10_energetic_val"
"Farming/Cereals/MIJO";"Fruit tree";"NO";"ter_attr_cultivo_10_fruit_tree_val"
"Farming/Cereals/MIJO";"Shell fruits";"NO";"ter_attr_cultivo_10_shell_fruits_val"
"Farming/Cereals/MIJO";"Aromatic condiment medicinal";"NO";"ter_attr_cultivo_10_aromatic_condiment_medicinal_val"
"Farming/Cereals/MIJO";"Direct sowing";"SI";"ter_attr_cultivo_10_direct_sowing_val"
"Farming/Cereals/MIJO";"Improving species";"NO";"ter_attr_cultivo_10_improving_species_val"
"Farming/Cereals/MIJO";"Short-cycle forestry";"NO";"ter_attr_cultivo_10_shortcycle_forestry_val"
"Farming/Cereals/MIJO";"Woody";"NO";"ter_attr_cultivo_10_woody_val"
"Farming/Cereals/MIJO";"Cropland";"SI";"ter_attr_cultivo_10_cropland_val"
"Farming/Cereals/MIJO";"Permanent crops";"NO";"ter_attr_cultivo_10_permanent_crops_val"
"Farming/Cereals/MIJO";"Permanent pasture";"NO";"ter_attr_cultivo_10_permanent_pasture_val"
"Farming/Cereals/MIJO";"Forest";"NO";"ter_attr_cultivo_10_forest_val"
"Farming/Cereals/MIJO";"Legumes";"NO";"ter_attr_cultivo_10_legumes_val"
"Farming/Cereals/MIJO";"Unharvested zone cereals legumes oilseeds";"SI";"ter_attr_cultivo_10_unharvested_zone_cereals_legumes_oilseed_va"
"Farming/Cereals/MIJO";"Integrated";"SI";"ter_attr_cultivo_10_integrated_val"
"Farming/Cereals/ALPISTE";"Latin";"Phalaris canariensis";"ter_attr_cultivo_11_latin_val"
"Farming/Cereals/ALPISTE";"EPPO";"PHACA";"ter_attr_cultivo_11_eppo_val"
"Farming/Cereals/ALPISTE";"C. UPOV";"PHALR_CAN";"ter_attr_cultivo_11_c_upov_val"
"Farming/Cereals/ALPISTE";"Horticultural";"NO";"ter_attr_cultivo_11_horticultural_val"
"Farming/Cereals/ALPISTE";"Energetic";"NO";"ter_attr_cultivo_11_energetic_val"
"Farming/Cereals/ALPISTE";"Fruit tree";"NO";"ter_attr_cultivo_11_fruit_tree_val"
"Farming/Cereals/ALPISTE";"Shell fruits";"NO";"ter_attr_cultivo_11_shell_fruits_val"
"Farming/Cereals/ALPISTE";"Aromatic condiment medicinal";"NO";"ter_attr_cultivo_11_aromatic_condiment_medicinal_val"
"Farming/Cereals/ALPISTE";"Direct sowing";"SI";"ter_attr_cultivo_11_direct_sowing_val"
"Farming/Cereals/ALPISTE";"Improving species";"NO";"ter_attr_cultivo_11_improving_species_val"
"Farming/Cereals/ALPISTE";"Short-cycle forestry";"NO";"ter_attr_cultivo_11_shortcycle_forestry_val"
"Farming/Cereals/ALPISTE";"Woody";"NO";"ter_attr_cultivo_11_woody_val"
"Farming/Cereals/ALPISTE";"Cropland";"SI";"ter_attr_cultivo_11_cropland_val"
"Farming/Cereals/ALPISTE";"Permanent crops";"NO";"ter_attr_cultivo_11_permanent_crops_val"
"Farming/Cereals/ALPISTE";"Permanent pasture";"NO";"ter_attr_cultivo_11_permanent_pasture_val"
"Farming/Cereals/ALPISTE";"Forest";"NO";"ter_attr_cultivo_11_forest_val"
"Farming/Cereals/ALPISTE";"Legumes";"NO";"ter_attr_cultivo_11_legumes_val"
"Farming/Cereals/ALPISTE";"Unharvested zone cereals legumes oilseeds";"SI";"ter_attr_cultivo_11_unharvested_zone_cereals_legumes_oilseed_va"
"Farming/Cereals/ALPISTE";"Integrated";"SI";"ter_attr_cultivo_11_integrated_val"
"Farming/Other/TRANQUILLÓN";"Latin";"Triticum aestivum L. - Secale cereale L.";"ter_attr_cultivo_12_latin_val"
"Farming/Other/TRANQUILLÓN";"EPPO";"";"ter_attr_cultivo_12_eppo_val"
"Farming/Other/TRANQUILLÓN";"C. UPOV";"";"ter_attr_cultivo_12_c_upov_val"
"Farming/Other/TRANQUILLÓN";"Horticultural";"NO";"ter_attr_cultivo_12_horticultural_val"
"Farming/Other/TRANQUILLÓN";"Energetic";"SI";"ter_attr_cultivo_12_energetic_val"
"Farming/Other/TRANQUILLÓN";"Fruit tree";"NO";"ter_attr_cultivo_12_fruit_tree_val"
"Farming/Other/TRANQUILLÓN";"Shell fruits";"NO";"ter_attr_cultivo_12_shell_fruits_val"
"Farming/Other/TRANQUILLÓN";"Aromatic condiment medicinal";"NO";"ter_attr_cultivo_12_aromatic_condiment_medicinal_val"
"Farming/Other/TRANQUILLÓN";"Direct sowing";"SI";"ter_attr_cultivo_12_direct_sowing_val"
"Farming/Other/TRANQUILLÓN";"Improving species";"NO";"ter_attr_cultivo_12_improving_species_val"
"Farming/Other/TRANQUILLÓN";"Short-cycle forestry";"NO";"ter_attr_cultivo_12_shortcycle_forestry_val"
"Farming/Other/TRANQUILLÓN";"Woody";"NO";"ter_attr_cultivo_12_woody_val"
"Farming/Other/TRANQUILLÓN";"Cropland";"SI";"ter_attr_cultivo_12_cropland_val"
"Farming/Other/TRANQUILLÓN";"Permanent crops";"NO";"ter_attr_cultivo_12_permanent_crops_val"
"Farming/Other/TRANQUILLÓN";"Permanent pasture";"NO";"ter_attr_cultivo_12_permanent_pasture_val"
"Farming/Other/TRANQUILLÓN";"Forest";"NO";"ter_attr_cultivo_12_forest_val"
"Farming/Other/TRANQUILLÓN";"Legumes";"NO";"ter_attr_cultivo_12_legumes_val"
"Farming/Other/TRANQUILLÓN";"Unharvested zone cereals legumes oilseeds";"SI";"ter_attr_cultivo_12_unharvested_zone_cereals_legumes_oilseed_va"
"Farming/Other/TRANQUILLÓN";"Integrated";"SI";"ter_attr_cultivo_12_integrated_val"
"Farming/Cereals/TRITICALE";"Latin";"x Triticosecale Wittm. ex A. Camus";"ter_attr_cultivo_13_latin_val"
"Farming/Cereals/TRITICALE";"EPPO";"1TTLG";"ter_attr_cultivo_13_eppo_val"
"Farming/Cereals/TRITICALE";"C. UPOV";"TRITL";"ter_attr_cultivo_13_c_upov_val"
"Farming/Cereals/TRITICALE";"Horticultural";"NO";"ter_attr_cultivo_13_horticultural_val"
"Farming/Cereals/TRITICALE";"Energetic";"SI";"ter_attr_cultivo_13_energetic_val"
"Farming/Cereals/TRITICALE";"Fruit tree";"NO";"ter_attr_cultivo_13_fruit_tree_val"
"Farming/Cereals/TRITICALE";"Shell fruits";"NO";"ter_attr_cultivo_13_shell_fruits_val"
"Farming/Cereals/TRITICALE";"Aromatic condiment medicinal";"NO";"ter_attr_cultivo_13_aromatic_condiment_medicinal_val"
"Farming/Cereals/TRITICALE";"Direct sowing";"SI";"ter_attr_cultivo_13_direct_sowing_val"
"Farming/Cereals/TRITICALE";"Improving species";"NO";"ter_attr_cultivo_13_improving_species_val"
"Farming/Cereals/TRITICALE";"Short-cycle forestry";"NO";"ter_attr_cultivo_13_shortcycle_forestry_val"
"Farming/Cereals/TRITICALE";"Woody";"NO";"ter_attr_cultivo_13_woody_val"
"Farming/Cereals/TRITICALE";"Cropland";"SI";"ter_attr_cultivo_13_cropland_val"
"Farming/Cereals/TRITICALE";"Permanent crops";"NO";"ter_attr_cultivo_13_permanent_crops_val"
"Farming/Cereals/TRITICALE";"Permanent pasture";"NO";"ter_attr_cultivo_13_permanent_pasture_val"
"Farming/Cereals/TRITICALE";"Forest";"NO";"ter_attr_cultivo_13_forest_val"
"Farming/Cereals/TRITICALE";"Legumes";"NO";"ter_attr_cultivo_13_legumes_val"
"Farming/Cereals/TRITICALE";"Unharvested zone cereals legumes oilseeds";"SI";"ter_attr_cultivo_13_unharvested_zone_cereals_legumes_oilseed_va"
"Farming/Cereals/TRITICALE";"Integrated";"SI";"ter_attr_cultivo_13_integrated_val"
"Farming/Cereals/TRITORDEUM";"Latin";"Tritordeum sp.";"ter_attr_cultivo_14_latin_val"
"Farming/Cereals/TRITORDEUM";"EPPO";"TTOSS";"ter_attr_cultivo_14_eppo_val"
"Farming/Cereals/TRITORDEUM";"C. UPOV";"TRITR";"ter_attr_cultivo_14_c_upov_val"
"Farming/Cereals/TRITORDEUM";"Horticultural";"NO";"ter_attr_cultivo_14_horticultural_val"
"Farming/Cereals/TRITORDEUM";"Energetic";"SI";"ter_attr_cultivo_14_energetic_val"
"Farming/Cereals/TRITORDEUM";"Fruit tree";"NO";"ter_attr_cultivo_14_fruit_tree_val"
"Farming/Cereals/TRITORDEUM";"Shell fruits";"NO";"ter_attr_cultivo_14_shell_fruits_val"
"Farming/Cereals/TRITORDEUM";"Aromatic condiment medicinal";"NO";"ter_attr_cultivo_14_aromatic_condiment_medicinal_val"
"Farming/Cereals/TRITORDEUM";"Direct sowing";"SI";"ter_attr_cultivo_14_direct_sowing_val"
"Farming/Cereals/TRITORDEUM";"Improving species";"NO";"ter_attr_cultivo_14_improving_species_val"
"Farming/Cereals/TRITORDEUM";"Short-cycle forestry";"NO";"ter_attr_cultivo_14_shortcycle_forestry_val"
"Farming/Cereals/TRITORDEUM";"Woody";"NO";"ter_attr_cultivo_14_woody_val"
"Farming/Cereals/TRITORDEUM";"Cropland";"SI";"ter_attr_cultivo_14_cropland_val"
"Farming/Cereals/TRITORDEUM";"Permanent crops";"NO";"ter_attr_cultivo_14_permanent_crops_val"
"Farming/Cereals/TRITORDEUM";"Permanent pasture";"NO";"ter_attr_cultivo_14_permanent_pasture_val"
"Farming/Cereals/TRITORDEUM";"Forest";"NO";"ter_attr_cultivo_14_forest_val"
"Farming/Cereals/TRITORDEUM";"Legumes";"NO";"ter_attr_cultivo_14_legumes_val"
"Farming/Cereals/TRITORDEUM";"Unharvested zone cereals legumes oilseeds";"SI";"ter_attr_cultivo_14_unharvested_zone_cereals_legumes_oilseed_va"
"Farming/Cereals/TRITORDEUM";"Integrated";"SI";"ter_attr_cultivo_14_integrated_val"
"Farming/Cereals/TEFF";"Latin";"Eragrostis tef";"ter_attr_cultivo_19_latin_val"
"Farming/Cereals/TEFF";"EPPO";"ERATF";"ter_attr_cultivo_19_eppo_val"
"Farming/Cereals/TEFF";"C. UPOV";"ERAGR_TEF";"ter_attr_cultivo_19_c_upov_val"
"Farming/Cereals/TEFF";"Horticultural";"NO";"ter_attr_cultivo_19_horticultural_val"
"Farming/Cereals/TEFF";"Energetic";"NO";"ter_attr_cultivo_19_energetic_val"
"Farming/Cereals/TEFF";"Fruit tree";"NO";"ter_attr_cultivo_19_fruit_tree_val"
"Farming/Cereals/TEFF";"Shell fruits";"NO";"ter_attr_cultivo_19_shell_fruits_val"
"Farming/Cereals/TEFF";"Aromatic condiment medicinal";"NO";"ter_attr_cultivo_19_aromatic_condiment_medicinal_val"
"Farming/Cereals/TEFF";"Direct sowing";"SI";"ter_attr_cultivo_19_direct_sowing_val"
"Farming/Cereals/TEFF";"Improving species";"NO";"ter_attr_cultivo_19_improving_species_val"
"Farming/Cereals/TEFF";"Short-cycle forestry";"NO";"ter_attr_cultivo_19_shortcycle_forestry_val"
"Farming/Cereals/TEFF";"Woody";"NO";"ter_attr_cultivo_19_woody_val"
"Farming/Cereals/TEFF";"Cropland";"SI";"ter_attr_cultivo_19_cropland_val"
"Farming/Cereals/TEFF";"Permanent crops";"NO";"ter_attr_cultivo_19_permanent_crops_val"
"Farming/Cereals/TEFF";"Permanent pasture";"NO";"ter_attr_cultivo_19_permanent_pasture_val"
"Farming/Cereals/TEFF";"Forest";"NO";"ter_attr_cultivo_19_forest_val"
"Farming/Cereals/TEFF";"Legumes";"NO";"ter_attr_cultivo_19_legumes_val"
"Farming/Cereals/TEFF";"Unharvested zone cereals legumes oilseeds";"SI";"ter_attr_cultivo_19_unharvested_zone_cereals_legumes_oilseed_va"
"Farming/Cereals/TEFF";"Integrated";"SI";"ter_attr_cultivo_19_integrated_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Latin";"";"ter_attr_cultivo_20_latin_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"EPPO";"";"ter_attr_cultivo_20_eppo_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"C. UPOV";"";"ter_attr_cultivo_20_c_upov_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Horticultural";"NO";"ter_attr_cultivo_20_horticultural_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Energetic";"NO";"ter_attr_cultivo_20_energetic_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Fruit tree";"NO";"ter_attr_cultivo_20_fruit_tree_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Shell fruits";"NO";"ter_attr_cultivo_20_shell_fruits_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Aromatic condiment medicinal";"NO";"ter_attr_cultivo_20_aromatic_condiment_medicinal_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Direct sowing";"NO";"ter_attr_cultivo_20_direct_sowing_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Improving species";"NO";"ter_attr_cultivo_20_improving_species_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Short-cycle forestry";"NO";"ter_attr_cultivo_20_shortcycle_forestry_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Woody";"NO";"ter_attr_cultivo_20_woody_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Cropland";"SI";"ter_attr_cultivo_20_cropland_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Permanent crops";"NO";"ter_attr_cultivo_20_permanent_crops_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Permanent pasture";"NO";"ter_attr_cultivo_20_permanent_pasture_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Forest";"NO";"ter_attr_cultivo_20_forest_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Legumes";"NO";"ter_attr_cultivo_20_legumes_val"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Unharvested zone cereals legumes oilseeds";"NO";"ter_attr_cultivo_20_unharvested_zone_cereals_legumes_oilseed_va"
"Farming/Unproductive/BARBECHO TRADICIONAL";"Integrated";"SI";"ter_attr_cultivo_20_integrated_val"
