"use_type_path";"attribute_name"
"Farming/Other/ALYOGYNE";"C. UPOV"
"Farming/Other/ALYOGYNE";"Horticultural"
"Farming/Other/ALYOGYNE";"Energetic"
"Farming/Other/ALYOGYNE";"Fruit tree"
"Farming/Other/ALYOGYNE";"Shell fruits"
"Farming/Other/ALYOGYNE";"Aromatic condiment medicinal"
"Farming/Other/ALYOGYNE";"Direct sowing"
"Farming/Other/ALYOGYNE";"Improving species"
"Farming/Other/ALYOGYNE";"Short-cycle forestry"
"Farming/Other/ALYOGYNE";"Woody"
"Farming/Other/ALYOGYNE";"Cropland"
"Farming/Other/ALYOGYNE";"Permanent crops"
"Farming/Other/ALYOGYNE";"Permanent pasture"
"Farming/Other/ALYOGYNE";"Forest"
"Farming/Other/ALYOGYNE";"Legumes"
"Farming/Other/ALYOGYNE";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/ALYOGYNE";"Integrated"
"Farming/Other/ALYSSUM";"Latin"
"Farming/Other/ALYSSUM";"EPPO"
"Farming/Other/ALYSSUM";"C. UPOV"
"Farming/Other/ALYSSUM";"Horticultural"
"Farming/Other/ALYSSUM";"Energetic"
"Farming/Other/ALYSSUM";"Fruit tree"
"Farming/Other/ALYSSUM";"Shell fruits"
"Farming/Other/ALYSSUM";"Aromatic condiment medicinal"
"Farming/Other/ALYSSUM";"Direct sowing"
"Farming/Other/ALYSSUM";"Improving species"
"Farming/Other/ALYSSUM";"Short-cycle forestry"
"Farming/Other/ALYSSUM";"Woody"
"Farming/Other/ALYSSUM";"Cropland"
"Farming/Other/ALYSSUM";"Permanent crops"
"Farming/Other/ALYSSUM";"Permanent pasture"
"Farming/Other/ALYSSUM";"Forest"
"Farming/Other/ALYSSUM";"Legumes"
"Farming/Other/ALYSSUM";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/ALYSSUM";"Integrated"
"Farming/Other/ANIGOZANTHOS";"Latin"
"Farming/Other/ANIGOZANTHOS";"EPPO"
"Farming/Other/ANIGOZANTHOS";"C. UPOV"
"Farming/Other/ANIGOZANTHOS";"Horticultural"
"Farming/Other/ANIGOZANTHOS";"Energetic"
"Farming/Other/ANIGOZANTHOS";"Fruit tree"
"Farming/Other/ANIGOZANTHOS";"Shell fruits"
"Farming/Other/ANIGOZANTHOS";"Aromatic condiment medicinal"
"Farming/Other/ANIGOZANTHOS";"Direct sowing"
"Farming/Other/ANIGOZANTHOS";"Improving species"
"Farming/Other/ANIGOZANTHOS";"Short-cycle forestry"
"Farming/Other/ANIGOZANTHOS";"Woody"
"Farming/Other/ANIGOZANTHOS";"Cropland"
"Farming/Other/ANIGOZANTHOS";"Permanent crops"
"Farming/Other/ANIGOZANTHOS";"Permanent pasture"
"Farming/Other/ANIGOZANTHOS";"Forest"
"Farming/Other/ANIGOZANTHOS";"Legumes"
"Farming/Other/ANIGOZANTHOS";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/ANIGOZANTHOS";"Integrated"
"Farming/Other/AQUILEGIA";"Latin"
"Farming/Other/AQUILEGIA";"EPPO"
"Farming/Other/AQUILEGIA";"C. UPOV"
"Farming/Other/AQUILEGIA";"Horticultural"
"Farming/Other/AQUILEGIA";"Energetic"
"Farming/Other/AQUILEGIA";"Fruit tree"
"Farming/Other/AQUILEGIA";"Shell fruits"
"Farming/Other/AQUILEGIA";"Aromatic condiment medicinal"
"Farming/Other/AQUILEGIA";"Direct sowing"
"Farming/Other/AQUILEGIA";"Improving species"
"Farming/Other/AQUILEGIA";"Short-cycle forestry"
"Farming/Other/AQUILEGIA";"Woody"
"Farming/Other/AQUILEGIA";"Cropland"
"Farming/Other/AQUILEGIA";"Permanent crops"
"Farming/Other/AQUILEGIA";"Permanent pasture"
"Farming/Other/AQUILEGIA";"Forest"
"Farming/Other/AQUILEGIA";"Legumes"
"Farming/Other/AQUILEGIA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/AQUILEGIA";"Integrated"
"Farming/Other/ARAUCARIA";"Latin"
"Farming/Other/ARAUCARIA";"EPPO"
"Farming/Other/ARAUCARIA";"C. UPOV"
"Farming/Other/ARAUCARIA";"Horticultural"
"Farming/Other/ARAUCARIA";"Energetic"
"Farming/Other/ARAUCARIA";"Fruit tree"
"Farming/Other/ARAUCARIA";"Shell fruits"
"Farming/Other/ARAUCARIA";"Aromatic condiment medicinal"
"Farming/Other/ARAUCARIA";"Direct sowing"
"Farming/Other/ARAUCARIA";"Improving species"
"Farming/Other/ARAUCARIA";"Short-cycle forestry"
"Farming/Other/ARAUCARIA";"Woody"
"Farming/Other/ARAUCARIA";"Cropland"
"Farming/Other/ARAUCARIA";"Permanent crops"
"Farming/Other/ARAUCARIA";"Permanent pasture"
"Farming/Other/ARAUCARIA";"Forest"
"Farming/Other/ARAUCARIA";"Legumes"
"Farming/Other/ARAUCARIA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/ARAUCARIA";"Integrated"
"Farming/Other/ARCTOTIS";"Latin"
"Farming/Other/ARCTOTIS";"EPPO"
"Farming/Other/ARCTOTIS";"C. UPOV"
"Farming/Other/ARCTOTIS";"Horticultural"
"Farming/Other/ARCTOTIS";"Energetic"
"Farming/Other/ARCTOTIS";"Fruit tree"
"Farming/Other/ARCTOTIS";"Shell fruits"
"Farming/Other/ARCTOTIS";"Aromatic condiment medicinal"
"Farming/Other/ARCTOTIS";"Direct sowing"
"Farming/Other/ARCTOTIS";"Improving species"
"Farming/Other/ARCTOTIS";"Short-cycle forestry"
"Farming/Other/ARCTOTIS";"Woody"
"Farming/Other/ARCTOTIS";"Cropland"
"Farming/Other/ARCTOTIS";"Permanent crops"
"Farming/Other/ARCTOTIS";"Permanent pasture"
"Farming/Other/ARCTOTIS";"Forest"
"Farming/Other/ARCTOTIS";"Legumes"
"Farming/Other/ARCTOTIS";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/ARCTOTIS";"Integrated"
"Farming/Other/ARECA";"Latin"
"Farming/Other/ARECA";"EPPO"
"Farming/Other/ARECA";"C. UPOV"
"Farming/Other/ARECA";"Horticultural"
"Farming/Other/ARECA";"Energetic"
"Farming/Other/ARECA";"Fruit tree"
"Farming/Other/ARECA";"Shell fruits"
"Farming/Other/ARECA";"Aromatic condiment medicinal"
"Farming/Other/ARECA";"Direct sowing"
"Farming/Other/ARECA";"Improving species"
"Farming/Other/ARECA";"Short-cycle forestry"
"Farming/Other/ARECA";"Woody"
"Farming/Other/ARECA";"Cropland"
"Farming/Other/ARECA";"Permanent crops"
"Farming/Other/ARECA";"Permanent pasture"
"Farming/Other/ARECA";"Forest"
"Farming/Other/ARECA";"Legumes"
"Farming/Other/ARECA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/ARECA";"Integrated"
"Farming/Other/ARGYRANTEMUM";"Latin"
"Farming/Other/ARGYRANTEMUM";"EPPO"
"Farming/Other/ARGYRANTEMUM";"C. UPOV"
"Farming/Other/ARGYRANTEMUM";"Horticultural"
"Farming/Other/ARGYRANTEMUM";"Energetic"
"Farming/Other/ARGYRANTEMUM";"Fruit tree"
"Farming/Other/ARGYRANTEMUM";"Shell fruits"
"Farming/Other/ARGYRANTEMUM";"Aromatic condiment medicinal"
"Farming/Other/ARGYRANTEMUM";"Direct sowing"
"Farming/Other/ARGYRANTEMUM";"Improving species"
"Farming/Other/ARGYRANTEMUM";"Short-cycle forestry"
"Farming/Other/ARGYRANTEMUM";"Woody"
"Farming/Other/ARGYRANTEMUM";"Cropland"
"Farming/Other/ARGYRANTEMUM";"Permanent crops"
"Farming/Other/ARGYRANTEMUM";"Permanent pasture"
"Farming/Other/ARGYRANTEMUM";"Forest"
"Farming/Other/ARGYRANTEMUM";"Legumes"
"Farming/Other/ARGYRANTEMUM";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/ARGYRANTEMUM";"Integrated"
"Farming/Other/ARMERIA";"Latin"
"Farming/Other/ARMERIA";"EPPO"
"Farming/Other/ARMERIA";"C. UPOV"
"Farming/Other/ARMERIA";"Horticultural"
"Farming/Other/ARMERIA";"Energetic"
"Farming/Other/ARMERIA";"Fruit tree"
"Farming/Other/ARMERIA";"Shell fruits"
"Farming/Other/ARMERIA";"Aromatic condiment medicinal"
"Farming/Other/ARMERIA";"Direct sowing"
"Farming/Other/ARMERIA";"Improving species"
"Farming/Other/ARMERIA";"Short-cycle forestry"
"Farming/Other/ARMERIA";"Woody"
"Farming/Other/ARMERIA";"Cropland"
"Farming/Other/ARMERIA";"Permanent crops"
"Farming/Other/ARMERIA";"Permanent pasture"
"Farming/Other/ARMERIA";"Forest"
"Farming/Other/ARMERIA";"Legumes"
"Farming/Other/ARMERIA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/ARMERIA";"Integrated"
"Farming/Other/ASPLENIUM";"Latin"
"Farming/Other/ASPLENIUM";"EPPO"
"Farming/Other/ASPLENIUM";"C. UPOV"
"Farming/Other/ASPLENIUM";"Horticultural"
"Farming/Other/ASPLENIUM";"Energetic"
"Farming/Other/ASPLENIUM";"Fruit tree"
"Farming/Other/ASPLENIUM";"Shell fruits"
"Farming/Other/ASPLENIUM";"Aromatic condiment medicinal"
"Farming/Other/ASPLENIUM";"Direct sowing"
"Farming/Other/ASPLENIUM";"Improving species"
"Farming/Other/ASPLENIUM";"Short-cycle forestry"
"Farming/Other/ASPLENIUM";"Woody"
"Farming/Other/ASPLENIUM";"Cropland"
"Farming/Other/ASPLENIUM";"Permanent crops"
"Farming/Other/ASPLENIUM";"Permanent pasture"
"Farming/Other/ASPLENIUM";"Forest"
"Farming/Other/ASPLENIUM";"Legumes"
"Farming/Other/ASPLENIUM";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/ASPLENIUM";"Integrated"
"Farming/Other/ALSTROEMERIA";"Latin"
"Farming/Other/ALSTROEMERIA";"EPPO"
"Farming/Other/ALSTROEMERIA";"C. UPOV"
"Farming/Other/ALSTROEMERIA";"Horticultural"
"Farming/Other/ALSTROEMERIA";"Energetic"
"Farming/Other/ALSTROEMERIA";"Fruit tree"
"Farming/Other/ALSTROEMERIA";"Shell fruits"
"Farming/Other/ALSTROEMERIA";"Aromatic condiment medicinal"
"Farming/Other/ALSTROEMERIA";"Direct sowing"
"Farming/Other/ALSTROEMERIA";"Improving species"
"Farming/Other/ALSTROEMERIA";"Short-cycle forestry"
"Farming/Other/ALSTROEMERIA";"Woody"
"Farming/Other/ALSTROEMERIA";"Cropland"
"Farming/Other/ALSTROEMERIA";"Permanent crops"
"Farming/Other/ALSTROEMERIA";"Permanent pasture"
"Farming/Other/ALSTROEMERIA";"Forest"
"Farming/Other/ALSTROEMERIA";"Legumes"
"Farming/Other/ALSTROEMERIA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/ALSTROEMERIA";"Integrated"
"Farming/Other/ANTIRRHINUM";"Latin"
"Farming/Other/ANTIRRHINUM";"EPPO"
"Farming/Other/ANTIRRHINUM";"C. UPOV"
"Farming/Other/ANTIRRHINUM";"Horticultural"
"Farming/Other/ANTIRRHINUM";"Energetic"
"Farming/Other/ANTIRRHINUM";"Fruit tree"
"Farming/Other/ANTIRRHINUM";"Shell fruits"
"Farming/Other/ANTIRRHINUM";"Aromatic condiment medicinal"
"Farming/Other/ANTIRRHINUM";"Direct sowing"
"Farming/Other/ANTIRRHINUM";"Improving species"
"Farming/Other/ANTIRRHINUM";"Short-cycle forestry"
"Farming/Other/ANTIRRHINUM";"Woody"
"Farming/Other/ANTIRRHINUM";"Cropland"
"Farming/Other/ANTIRRHINUM";"Permanent crops"
"Farming/Other/ANTIRRHINUM";"Permanent pasture"
"Farming/Other/ANTIRRHINUM";"Forest"
"Farming/Other/ANTIRRHINUM";"Legumes"
"Farming/Other/ANTIRRHINUM";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/ANTIRRHINUM";"Integrated"
"Farming/Other/RHODODENDRON";"Latin"
"Farming/Other/RHODODENDRON";"EPPO"
"Farming/Other/RHODODENDRON";"C. UPOV"
"Farming/Other/RHODODENDRON";"Horticultural"
"Farming/Other/RHODODENDRON";"Energetic"
"Farming/Other/RHODODENDRON";"Fruit tree"
"Farming/Other/RHODODENDRON";"Shell fruits"
"Farming/Other/RHODODENDRON";"Aromatic condiment medicinal"
"Farming/Other/RHODODENDRON";"Direct sowing"
"Farming/Other/RHODODENDRON";"Improving species"
"Farming/Other/RHODODENDRON";"Short-cycle forestry"
"Farming/Other/RHODODENDRON";"Woody"
"Farming/Other/RHODODENDRON";"Cropland"
"Farming/Other/RHODODENDRON";"Permanent crops"
"Farming/Other/RHODODENDRON";"Permanent pasture"
"Farming/Other/RHODODENDRON";"Forest"
"Farming/Other/RHODODENDRON";"Legumes"
"Farming/Other/RHODODENDRON";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/RHODODENDRON";"Integrated"
"Farming/Other/BEGONIA";"Latin"
"Farming/Other/BEGONIA";"EPPO"
"Farming/Other/BEGONIA";"C. UPOV"
"Farming/Other/BEGONIA";"Horticultural"
"Farming/Other/BEGONIA";"Energetic"
"Farming/Other/BEGONIA";"Fruit tree"
"Farming/Other/BEGONIA";"Shell fruits"
"Farming/Other/BEGONIA";"Aromatic condiment medicinal"
"Farming/Other/BEGONIA";"Direct sowing"
"Farming/Other/BEGONIA";"Improving species"
"Farming/Other/BEGONIA";"Short-cycle forestry"
"Farming/Other/BEGONIA";"Woody"
"Farming/Other/BEGONIA";"Cropland"
"Farming/Other/BEGONIA";"Permanent crops"
"Farming/Other/BEGONIA";"Permanent pasture"
"Farming/Other/BEGONIA";"Forest"
"Farming/Other/BEGONIA";"Legumes"
"Farming/Other/BEGONIA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/BEGONIA";"Integrated"
"Farming/Other/BEGONIA ELIATOR";"Latin"
"Farming/Other/BEGONIA ELIATOR";"EPPO"
"Farming/Other/BEGONIA ELIATOR";"C. UPOV"
"Farming/Other/BEGONIA ELIATOR";"Horticultural"
"Farming/Other/BEGONIA ELIATOR";"Energetic"
"Farming/Other/BEGONIA ELIATOR";"Fruit tree"
"Farming/Other/BEGONIA ELIATOR";"Shell fruits"
"Farming/Other/BEGONIA ELIATOR";"Aromatic condiment medicinal"
"Farming/Other/BEGONIA ELIATOR";"Direct sowing"
"Farming/Other/BEGONIA ELIATOR";"Improving species"
"Farming/Other/BEGONIA ELIATOR";"Short-cycle forestry"
"Farming/Other/BEGONIA ELIATOR";"Woody"
"Farming/Other/BEGONIA ELIATOR";"Cropland"
"Farming/Other/BEGONIA ELIATOR";"Permanent crops"
"Farming/Other/BEGONIA ELIATOR";"Permanent pasture"
"Farming/Other/BEGONIA ELIATOR";"Forest"
"Farming/Other/BEGONIA ELIATOR";"Legumes"
"Farming/Other/BEGONIA ELIATOR";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/BEGONIA ELIATOR";"Integrated"
"Farming/Other/BEGONIA SEMPERFLORENS";"Latin"
"Farming/Other/BEGONIA SEMPERFLORENS";"EPPO"
"Farming/Other/BEGONIA SEMPERFLORENS";"C. UPOV"
"Farming/Other/BEGONIA SEMPERFLORENS";"Horticultural"
"Farming/Other/BEGONIA SEMPERFLORENS";"Energetic"
"Farming/Other/BEGONIA SEMPERFLORENS";"Fruit tree"
"Farming/Other/BEGONIA SEMPERFLORENS";"Shell fruits"
"Farming/Other/BEGONIA SEMPERFLORENS";"Aromatic condiment medicinal"
"Farming/Other/BEGONIA SEMPERFLORENS";"Direct sowing"
"Farming/Other/BEGONIA SEMPERFLORENS";"Improving species"
"Farming/Other/BEGONIA SEMPERFLORENS";"Short-cycle forestry"
"Farming/Other/BEGONIA SEMPERFLORENS";"Woody"
"Farming/Other/BEGONIA SEMPERFLORENS";"Cropland"
"Farming/Other/BEGONIA SEMPERFLORENS";"Permanent crops"
"Farming/Other/BEGONIA SEMPERFLORENS";"Permanent pasture"
"Farming/Other/BEGONIA SEMPERFLORENS";"Forest"
"Farming/Other/BEGONIA SEMPERFLORENS";"Legumes"
"Farming/Other/BEGONIA SEMPERFLORENS";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/BEGONIA SEMPERFLORENS";"Integrated"
"Farming/Other/BELLIS";"Latin"
"Farming/Other/BELLIS";"EPPO"
"Farming/Other/BELLIS";"C. UPOV"
"Farming/Other/BELLIS";"Horticultural"
"Farming/Other/BELLIS";"Energetic"
"Farming/Other/BELLIS";"Fruit tree"
"Farming/Other/BELLIS";"Shell fruits"
"Farming/Other/BELLIS";"Aromatic condiment medicinal"
"Farming/Other/BELLIS";"Direct sowing"
"Farming/Other/BELLIS";"Improving species"
"Farming/Other/BELLIS";"Short-cycle forestry"
"Farming/Other/BELLIS";"Woody"
"Farming/Other/BELLIS";"Cropland"
"Farming/Other/BELLIS";"Permanent crops"
"Farming/Other/BELLIS";"Permanent pasture"
"Farming/Other/BELLIS";"Forest"
"Farming/Other/BELLIS";"Legumes"
"Farming/Other/BELLIS";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/BELLIS";"Integrated"
"Farming/Other/BEAUCARNEA";"Latin"
"Farming/Other/BEAUCARNEA";"EPPO"
"Farming/Other/BEAUCARNEA";"C. UPOV"
"Farming/Other/BEAUCARNEA";"Horticultural"
"Farming/Other/BEAUCARNEA";"Energetic"
"Farming/Other/BEAUCARNEA";"Fruit tree"
"Farming/Other/BEAUCARNEA";"Shell fruits"
"Farming/Other/BEAUCARNEA";"Aromatic condiment medicinal"
"Farming/Other/BEAUCARNEA";"Direct sowing"
"Farming/Other/BEAUCARNEA";"Improving species"
"Farming/Other/BEAUCARNEA";"Short-cycle forestry"
"Farming/Other/BEAUCARNEA";"Woody"
"Farming/Other/BEAUCARNEA";"Cropland"
"Farming/Other/BEAUCARNEA";"Permanent crops"
"Farming/Other/BEAUCARNEA";"Permanent pasture"
"Farming/Other/BEAUCARNEA";"Forest"
"Farming/Other/BEAUCARNEA";"Legumes"
"Farming/Other/BEAUCARNEA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/BEAUCARNEA";"Integrated"
"Farming/Other/BIGNONIA";"Latin"
"Farming/Other/BIGNONIA";"EPPO"
"Farming/Other/BIGNONIA";"C. UPOV"
"Farming/Other/BIGNONIA";"Horticultural"
"Farming/Other/BIGNONIA";"Energetic"
"Farming/Other/BIGNONIA";"Fruit tree"
"Farming/Other/BIGNONIA";"Shell fruits"
"Farming/Other/BIGNONIA";"Aromatic condiment medicinal"
"Farming/Other/BIGNONIA";"Direct sowing"
"Farming/Other/BIGNONIA";"Improving species"
"Farming/Other/BIGNONIA";"Short-cycle forestry"
"Farming/Other/BIGNONIA";"Woody"
"Farming/Other/BIGNONIA";"Cropland"
"Farming/Other/BIGNONIA";"Permanent crops"
"Farming/Other/BIGNONIA";"Permanent pasture"
"Farming/Other/BIGNONIA";"Forest"
"Farming/Other/BIGNONIA";"Legumes"
"Farming/Other/BIGNONIA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/BIGNONIA";"Integrated"
"Farming/Other/BORONIA";"Latin"
"Farming/Other/BORONIA";"EPPO"
"Farming/Other/BORONIA";"C. UPOV"
"Farming/Other/BORONIA";"Horticultural"
"Farming/Other/BORONIA";"Energetic"
"Farming/Other/BORONIA";"Fruit tree"
"Farming/Other/BORONIA";"Shell fruits"
"Farming/Other/BORONIA";"Aromatic condiment medicinal"
"Farming/Other/BORONIA";"Direct sowing"
"Farming/Other/BORONIA";"Improving species"
"Farming/Other/BORONIA";"Short-cycle forestry"
"Farming/Other/BORONIA";"Woody"
"Farming/Other/BORONIA";"Cropland"
"Farming/Other/BORONIA";"Permanent crops"
"Farming/Other/BORONIA";"Permanent pasture"
"Farming/Other/BORONIA";"Forest"
"Farming/Other/BORONIA";"Legumes"
"Farming/Other/BORONIA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/BORONIA";"Integrated"
"Farming/Other/BULBINE";"Latin"
"Farming/Other/BULBINE";"EPPO"
"Farming/Other/BULBINE";"C. UPOV"
"Farming/Other/BULBINE";"Horticultural"
"Farming/Other/BULBINE";"Energetic"
"Farming/Other/BULBINE";"Fruit tree"
"Farming/Other/BULBINE";"Shell fruits"
"Farming/Other/BULBINE";"Aromatic condiment medicinal"
"Farming/Other/BULBINE";"Direct sowing"
"Farming/Other/BULBINE";"Improving species"
"Farming/Other/BULBINE";"Short-cycle forestry"
"Farming/Other/BULBINE";"Woody"
"Farming/Other/BULBINE";"Cropland"
"Farming/Other/BULBINE";"Permanent crops"
"Farming/Other/BULBINE";"Permanent pasture"
"Farming/Other/BULBINE";"Forest"
"Farming/Other/BULBINE";"Legumes"
"Farming/Other/BULBINE";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/BULBINE";"Integrated"
"Farming/Other/CAESALPINIA";"Latin"
"Farming/Other/CAESALPINIA";"EPPO"
"Farming/Other/CAESALPINIA";"C. UPOV"
"Farming/Other/CAESALPINIA";"Horticultural"
"Farming/Other/CAESALPINIA";"Energetic"
"Farming/Other/CAESALPINIA";"Fruit tree"
"Farming/Other/CAESALPINIA";"Shell fruits"
"Farming/Other/CAESALPINIA";"Aromatic condiment medicinal"
"Farming/Other/CAESALPINIA";"Direct sowing"
"Farming/Other/CAESALPINIA";"Improving species"
"Farming/Other/CAESALPINIA";"Short-cycle forestry"
"Farming/Other/CAESALPINIA";"Woody"
"Farming/Other/CAESALPINIA";"Cropland"
"Farming/Other/CAESALPINIA";"Permanent crops"
"Farming/Other/CAESALPINIA";"Permanent pasture"
"Farming/Other/CAESALPINIA";"Forest"
"Farming/Other/CAESALPINIA";"Legumes"
"Farming/Other/CAESALPINIA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/CAESALPINIA";"Integrated"
"Farming/Other/CALCEOLARIA";"Latin"
"Farming/Other/CALCEOLARIA";"EPPO"
"Farming/Other/CALCEOLARIA";"C. UPOV"
"Farming/Other/CALCEOLARIA";"Horticultural"
"Farming/Other/CALCEOLARIA";"Energetic"
"Farming/Other/CALCEOLARIA";"Fruit tree"
"Farming/Other/CALCEOLARIA";"Shell fruits"
"Farming/Other/CALCEOLARIA";"Aromatic condiment medicinal"
"Farming/Other/CALCEOLARIA";"Direct sowing"
"Farming/Other/CALCEOLARIA";"Improving species"
"Farming/Other/CALCEOLARIA";"Short-cycle forestry"
"Farming/Other/CALCEOLARIA";"Woody"
"Farming/Other/CALCEOLARIA";"Cropland"
"Farming/Other/CALCEOLARIA";"Permanent crops"
"Farming/Other/CALCEOLARIA";"Permanent pasture"
"Farming/Other/CALCEOLARIA";"Forest"
"Farming/Other/CALCEOLARIA";"Legumes"
"Farming/Other/CALCEOLARIA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/CALCEOLARIA";"Integrated"
"Farming/Other/CALIBRACHOA";"Latin"
"Farming/Other/CALIBRACHOA";"EPPO"
"Farming/Other/CALIBRACHOA";"C. UPOV"
"Farming/Other/CALIBRACHOA";"Horticultural"
"Farming/Other/CALIBRACHOA";"Energetic"
"Farming/Other/CALIBRACHOA";"Fruit tree"
"Farming/Other/CALIBRACHOA";"Shell fruits"
"Farming/Other/CALIBRACHOA";"Aromatic condiment medicinal"
"Farming/Other/CALIBRACHOA";"Direct sowing"
"Farming/Other/CALIBRACHOA";"Improving species"
"Farming/Other/CALIBRACHOA";"Short-cycle forestry"
"Farming/Other/CALIBRACHOA";"Woody"
"Farming/Other/CALIBRACHOA";"Cropland"
"Farming/Other/CALIBRACHOA";"Permanent crops"
"Farming/Other/CALIBRACHOA";"Permanent pasture"
"Farming/Other/CALIBRACHOA";"Forest"
"Farming/Other/CALIBRACHOA";"Legumes"
"Farming/Other/CALIBRACHOA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/CALIBRACHOA";"Integrated"
"Farming/Other/CALLA";"Latin"
"Farming/Other/CALLA";"EPPO"
"Farming/Other/CALLA";"C. UPOV"
"Farming/Other/CALLA";"Horticultural"
"Farming/Other/CALLA";"Energetic"
"Farming/Other/CALLA";"Fruit tree"
"Farming/Other/CALLA";"Shell fruits"
"Farming/Other/CALLA";"Aromatic condiment medicinal"
"Farming/Other/CALLA";"Direct sowing"
"Farming/Other/CALLA";"Improving species"
"Farming/Other/CALLA";"Short-cycle forestry"
"Farming/Other/CALLA";"Woody"
"Farming/Other/CALLA";"Cropland"
"Farming/Other/CALLA";"Permanent crops"
"Farming/Other/CALLA";"Permanent pasture"
"Farming/Other/CALLA";"Forest"
"Farming/Other/CALLA";"Legumes"
"Farming/Other/CALLA";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/CALLA";"Integrated"
"Farming/Other/CALLISTEMON";"Latin"
"Farming/Other/CALLISTEMON";"EPPO"
"Farming/Other/CALLISTEMON";"C. UPOV"
"Farming/Other/CALLISTEMON";"Horticultural"
"Farming/Other/CALLISTEMON";"Energetic"
"Farming/Other/CALLISTEMON";"Fruit tree"
"Farming/Other/CALLISTEMON";"Shell fruits"
"Farming/Other/CALLISTEMON";"Aromatic condiment medicinal"
"Farming/Other/CALLISTEMON";"Direct sowing"
"Farming/Other/CALLISTEMON";"Improving species"
"Farming/Other/CALLISTEMON";"Short-cycle forestry"
"Farming/Other/CALLISTEMON";"Woody"
"Farming/Other/CALLISTEMON";"Cropland"
"Farming/Other/CALLISTEMON";"Permanent crops"
"Farming/Other/CALLISTEMON";"Permanent pasture"
"Farming/Other/CALLISTEMON";"Forest"
"Farming/Other/CALLISTEMON";"Legumes"
"Farming/Other/CALLISTEMON";"Unharvested zone cereals legumes oilseeds"
"Farming/Other/CALLISTEMON";"Integrated"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Latin"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"EPPO"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"C. UPOV"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Horticultural"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Energetic"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Fruit tree"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Shell fruits"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Aromatic condiment medicinal"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Direct sowing"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Improving species"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Short-cycle forestry"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Woody"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Cropland"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Permanent crops"
"Farming/Fruit trees (non-citrus)/CAMELLIA";"Permanent pasture"
